,id,first_name,height_feet,height_inches,last_name,position,weight_pounds,team.full_name
2018,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
2019,437,Milos,,,Teodosic,G,,LA Clippers
2020,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
2021,494,Michael,,,Smith,,,Boston Celtics
2022,495,John,,,Morton,,,Cleveland Cavaliers
2023,496,Howard,,,Wright,,,Atlanta Hawks
2024,497,Michael,,,Ansley,,,Orlando Magic
2025,498,John,,,Salley,,,Detroit Pistons
2026,499,Dan,,,Schayes,,,Milwaukee Bucks
2027,500,Mark,,,Eaton,,,Utah Jazz
2028,501,Kevin,,,Johnson,,,Phoenix Suns
2029,502,Danny,,,Ainge,,,Portland Trail Blazers
2030,503,Kenny,,,Smith,,,Houston Rockets
2031,504,Randy,,,Breuer,,,Minnesota Timberwolves
2032,505,Herb,,,Williams,,,Dallas Mavericks
2033,506,Joe,,,Wolf,,,Denver Nuggets
2034,507,Steve,,,Johnson,,,Golden State Warriors
2035,508,Glen,,,Rice,,,Miami Heat
2036,509,Greg,,,Foster,,,Washington Wizards
2037,510,Larry,,,Nance,,,Cleveland Cavaliers
2038,511,Duane,,,Ferrell,,,Atlanta Hawks
2039,512,Nick,,,Anderson,,,Orlando Magic
2040,513,Joe,,,Dumars,,,Detroit Pistons
2041,514,Jay,,,Humphries,,,Milwaukee Bucks
2042,515,Darrell,,,Griffith,,,Utah Jazz
2043,516,Dan,,,Majerle,,,Phoenix Suns
2044,517,Tom,,,Chambers,,,Phoenix Suns
2045,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
2046,519,Adrian,,,Caldwell,,,Houston Rockets
2047,520,Vernon,,,Maxwell,,,Houston Rockets
2048,521,Doug,,,West,,,Minnesota Timberwolves
2049,522,Tony,,,Campbell,,,Minnesota Timberwolves
2050,523,Roy,,,Tarpley,,,Dallas Mavericks
2051,524,Anthony,,,Cook,,,Denver Nuggets
2052,525,Todd,,,Lichti,,,Denver Nuggets
2053,526,Tom,,,Tolbert,,,Golden State Warriors
2054,527,Billy,,,Thompson,,,Miami Heat
2055,528,Byron,,,Irvin,,,Washington Wizards
2056,529,Mark,,,Price,,,Cleveland Cavaliers
2057,530,Dominique,,,Wilkins,,,Atlanta Hawks
2058,531,Dennis,,,Scott,,,Orlando Magic
2059,532,Terry,,,Catledge,,,Orlando Magic
2060,533,Bill,,,Laimbeer,,,Detroit Pistons
2061,534,William,,,Bedford,,,Detroit Pistons
2062,535,Ricky,,,Pierce,,,Milwaukee Bucks
2063,536,Blue,,,Edwards,,,Utah Jazz
2064,537,Walter,,,Palmer,,,Utah Jazz
2065,538,Mark,,,West,,,Phoenix Suns
2066,539,Clifford,,,Robinson,,,Portland Trail Blazers
2067,540,Hakeem,,,Olajuwon,,,Houston Rockets
2068,541,Richard,,,Coffey,,,Minnesota Timberwolves
2069,542,James,,,Donaldson,,,Dallas Mavericks
2070,543,Jerome,,,Lane,,,Denver Nuggets
2071,544,Sarunas,,,Marciulionis,,,Golden State Warriors
2072,545,Grant,,,Long,,,Miami Heat
2073,546,Willie,,,Burton,,,Miami Heat
2074,547,Mark,,,Alarie,,,Washington Wizards
2075,548,Winston,,,Bennett,,,Cleveland Cavaliers
2076,549,Doc,,,Rivers,,,Atlanta Hawks
2077,550,Tim,,,McCormick,,,Atlanta Hawks
2078,551,Scott,,,Skiles,,,Orlando Magic
2079,552,Dennis,,,Rodman,,,Detroit Pistons
2080,553,Greg,,,Anderson,,,Milwaukee Bucks
2081,554,Jeff,,,Malone,,,Utah Jazz
2082,555,Cedric,,,Ceballos,,,Phoenix Suns
2083,556,Tim,,,Perry,,,Phoenix Suns
2084,557,Buck,,,Williams,,,Portland Trail Blazers
2085,558,Dave,,,Jamerson,,,Houston Rockets
2086,559,Scott,,,Brooks,,,Minnesota Timberwolves
2087,560,Rolando,,,Blackman,,,Dallas Mavericks
2088,561,Avery,,,Johnson,,,Denver Nuggets
2089,562,Rod,,,Higgins,,,Golden State Warriors
2090,563,Jon,,,Sundvold,,,Miami Heat
2091,564,A.J.,,,English,,,Washington Wizards
2092,565,John,,,Battle,,,Atlanta Hawks
2093,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
2094,566,Sam,,,Vincent,,,Orlando Magic
2095,567,Isiah,,,Thomas,,,Detroit Pistons
2096,568,Brad,,,Lohaus,,,Milwaukee Bucks
2097,569,Mike,,,Brown,,,Utah Jazz
2098,570,Kenny,,,Battle,,,Phoenix Suns
2099,571,Danny,,,Young,,,Portland Trail Blazers
2100,14,Ike,,,Anigbogu,C,,Indiana Pacers
2101,25,Ron,,,Baker,G,,New York Knicks
2102,47,Jabari,,,Bird,G,,Boston Celtics
2103,67,MarShon,,,Brooks,G,,Memphis Grizzlies
2104,71,Lorenzo,,,Brown,G,,Toronto Raptors
2105,90,Omri,,,Casspi,F,,Memphis Grizzlies
2106,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
2107,119,Tyler,,,Davis,C,,Oklahoma City Thunder
2108,149,Keenan,,,Evans,G,,Detroit Pistons
2109,179,Marcin,,,Gortat,C,,LA Clippers
2110,1593,Andrew,,,Bogut,F,,Golden State Warriors
2111,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
2112,392,Malachi,,,Richardson,G,,Utah Jazz
2113,281,Zach,,,Lofton,G,,Detroit Pistons
2114,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
2115,382,Billy,,,Preston,F,,Cleveland Cavaliers
2116,384,Zhou,,,Qi,F-C,,Houston Rockets
2117,388,Zach,,,Randolph,F,,Sacramento Kings
2118,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
2119,437,Milos,,,Teodosic,G,,LA Clippers
2120,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
2121,494,Michael,,,Smith,,,Boston Celtics
2122,495,John,,,Morton,,,Cleveland Cavaliers
2123,496,Howard,,,Wright,,,Atlanta Hawks
2124,497,Michael,,,Ansley,,,Orlando Magic
2125,498,John,,,Salley,,,Detroit Pistons
2126,499,Dan,,,Schayes,,,Milwaukee Bucks
2127,500,Mark,,,Eaton,,,Utah Jazz
2128,501,Kevin,,,Johnson,,,Phoenix Suns
2129,502,Danny,,,Ainge,,,Portland Trail Blazers
2130,503,Kenny,,,Smith,,,Houston Rockets
2131,504,Randy,,,Breuer,,,Minnesota Timberwolves
2132,505,Herb,,,Williams,,,Dallas Mavericks
2133,506,Joe,,,Wolf,,,Denver Nuggets
2134,507,Steve,,,Johnson,,,Golden State Warriors
2135,508,Glen,,,Rice,,,Miami Heat
2136,509,Greg,,,Foster,,,Washington Wizards
2137,510,Larry,,,Nance,,,Cleveland Cavaliers
2138,511,Duane,,,Ferrell,,,Atlanta Hawks
2139,512,Nick,,,Anderson,,,Orlando Magic
2140,513,Joe,,,Dumars,,,Detroit Pistons
2141,514,Jay,,,Humphries,,,Milwaukee Bucks
2142,515,Darrell,,,Griffith,,,Utah Jazz
2143,516,Dan,,,Majerle,,,Phoenix Suns
2144,517,Tom,,,Chambers,,,Phoenix Suns
2145,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
2146,519,Adrian,,,Caldwell,,,Houston Rockets
2147,520,Vernon,,,Maxwell,,,Houston Rockets
2148,521,Doug,,,West,,,Minnesota Timberwolves
2149,522,Tony,,,Campbell,,,Minnesota Timberwolves
2150,523,Roy,,,Tarpley,,,Dallas Mavericks
2151,524,Anthony,,,Cook,,,Denver Nuggets
2152,525,Todd,,,Lichti,,,Denver Nuggets
2153,526,Tom,,,Tolbert,,,Golden State Warriors
2154,527,Billy,,,Thompson,,,Miami Heat
2155,528,Byron,,,Irvin,,,Washington Wizards
2156,529,Mark,,,Price,,,Cleveland Cavaliers
2157,530,Dominique,,,Wilkins,,,Atlanta Hawks
2158,531,Dennis,,,Scott,,,Orlando Magic
2159,532,Terry,,,Catledge,,,Orlando Magic
2160,533,Bill,,,Laimbeer,,,Detroit Pistons
2161,534,William,,,Bedford,,,Detroit Pistons
2162,535,Ricky,,,Pierce,,,Milwaukee Bucks
2163,536,Blue,,,Edwards,,,Utah Jazz
2164,537,Walter,,,Palmer,,,Utah Jazz
2165,538,Mark,,,West,,,Phoenix Suns
2166,539,Clifford,,,Robinson,,,Portland Trail Blazers
2167,540,Hakeem,,,Olajuwon,,,Houston Rockets
2168,541,Richard,,,Coffey,,,Minnesota Timberwolves
2169,542,James,,,Donaldson,,,Dallas Mavericks
2170,543,Jerome,,,Lane,,,Denver Nuggets
2171,544,Sarunas,,,Marciulionis,,,Golden State Warriors
2172,545,Grant,,,Long,,,Miami Heat
2173,546,Willie,,,Burton,,,Miami Heat
2174,547,Mark,,,Alarie,,,Washington Wizards
2175,548,Winston,,,Bennett,,,Cleveland Cavaliers
2176,549,Doc,,,Rivers,,,Atlanta Hawks
2177,550,Tim,,,McCormick,,,Atlanta Hawks
2178,551,Scott,,,Skiles,,,Orlando Magic
2179,552,Dennis,,,Rodman,,,Detroit Pistons
2180,553,Greg,,,Anderson,,,Milwaukee Bucks
2181,554,Jeff,,,Malone,,,Utah Jazz
2182,555,Cedric,,,Ceballos,,,Phoenix Suns
2183,556,Tim,,,Perry,,,Phoenix Suns
2184,557,Buck,,,Williams,,,Portland Trail Blazers
2185,558,Dave,,,Jamerson,,,Houston Rockets
2186,559,Scott,,,Brooks,,,Minnesota Timberwolves
2187,560,Rolando,,,Blackman,,,Dallas Mavericks
2188,561,Avery,,,Johnson,,,Denver Nuggets
2189,562,Rod,,,Higgins,,,Golden State Warriors
2190,563,Jon,,,Sundvold,,,Miami Heat
2191,564,A.J.,,,English,,,Washington Wizards
2192,565,John,,,Battle,,,Atlanta Hawks
2193,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
2194,566,Sam,,,Vincent,,,Orlando Magic
2195,567,Isiah,,,Thomas,,,Detroit Pistons
2196,568,Brad,,,Lohaus,,,Milwaukee Bucks
2197,569,Mike,,,Brown,,,Utah Jazz
2198,570,Kenny,,,Battle,,,Phoenix Suns
2199,571,Danny,,,Young,,,Portland Trail Blazers
2200,14,Ike,,,Anigbogu,C,,Indiana Pacers
2201,25,Ron,,,Baker,G,,New York Knicks
2202,47,Jabari,,,Bird,G,,Boston Celtics
2203,67,MarShon,,,Brooks,G,,Memphis Grizzlies
2204,71,Lorenzo,,,Brown,G,,Toronto Raptors
2205,90,Omri,,,Casspi,F,,Memphis Grizzlies
2206,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
2207,119,Tyler,,,Davis,C,,Oklahoma City Thunder
2208,149,Keenan,,,Evans,G,,Detroit Pistons
2209,179,Marcin,,,Gortat,C,,LA Clippers
2210,1593,Andrew,,,Bogut,F,,Golden State Warriors
2211,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
2212,392,Malachi,,,Richardson,G,,Utah Jazz
2213,281,Zach,,,Lofton,G,,Detroit Pistons
2214,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
2215,382,Billy,,,Preston,F,,Cleveland Cavaliers
2216,384,Zhou,,,Qi,F-C,,Houston Rockets
2217,388,Zach,,,Randolph,F,,Sacramento Kings
2218,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
2219,437,Milos,,,Teodosic,G,,LA Clippers
2220,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
2221,494,Michael,,,Smith,,,Boston Celtics
2222,495,John,,,Morton,,,Cleveland Cavaliers
2223,496,Howard,,,Wright,,,Atlanta Hawks
2224,497,Michael,,,Ansley,,,Orlando Magic
2225,498,John,,,Salley,,,Detroit Pistons
2226,499,Dan,,,Schayes,,,Milwaukee Bucks
2227,500,Mark,,,Eaton,,,Utah Jazz
2228,501,Kevin,,,Johnson,,,Phoenix Suns
2229,502,Danny,,,Ainge,,,Portland Trail Blazers
2230,503,Kenny,,,Smith,,,Houston Rockets
2231,504,Randy,,,Breuer,,,Minnesota Timberwolves
2232,505,Herb,,,Williams,,,Dallas Mavericks
2233,506,Joe,,,Wolf,,,Denver Nuggets
2234,507,Steve,,,Johnson,,,Golden State Warriors
2235,508,Glen,,,Rice,,,Miami Heat
2236,509,Greg,,,Foster,,,Washington Wizards
2237,510,Larry,,,Nance,,,Cleveland Cavaliers
2238,511,Duane,,,Ferrell,,,Atlanta Hawks
2239,512,Nick,,,Anderson,,,Orlando Magic
2240,513,Joe,,,Dumars,,,Detroit Pistons
2241,514,Jay,,,Humphries,,,Milwaukee Bucks
2242,515,Darrell,,,Griffith,,,Utah Jazz
2243,516,Dan,,,Majerle,,,Phoenix Suns
2244,517,Tom,,,Chambers,,,Phoenix Suns
2245,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
2246,519,Adrian,,,Caldwell,,,Houston Rockets
2247,520,Vernon,,,Maxwell,,,Houston Rockets
2248,521,Doug,,,West,,,Minnesota Timberwolves
2249,522,Tony,,,Campbell,,,Minnesota Timberwolves
2250,523,Roy,,,Tarpley,,,Dallas Mavericks
2251,524,Anthony,,,Cook,,,Denver Nuggets
2252,525,Todd,,,Lichti,,,Denver Nuggets
2253,526,Tom,,,Tolbert,,,Golden State Warriors
2254,527,Billy,,,Thompson,,,Miami Heat
2255,528,Byron,,,Irvin,,,Washington Wizards
2256,529,Mark,,,Price,,,Cleveland Cavaliers
2257,530,Dominique,,,Wilkins,,,Atlanta Hawks
2258,531,Dennis,,,Scott,,,Orlando Magic
2259,532,Terry,,,Catledge,,,Orlando Magic
2260,533,Bill,,,Laimbeer,,,Detroit Pistons
2261,534,William,,,Bedford,,,Detroit Pistons
2262,535,Ricky,,,Pierce,,,Milwaukee Bucks
2263,536,Blue,,,Edwards,,,Utah Jazz
2264,537,Walter,,,Palmer,,,Utah Jazz
2265,538,Mark,,,West,,,Phoenix Suns
2266,539,Clifford,,,Robinson,,,Portland Trail Blazers
2267,540,Hakeem,,,Olajuwon,,,Houston Rockets
2268,541,Richard,,,Coffey,,,Minnesota Timberwolves
2269,542,James,,,Donaldson,,,Dallas Mavericks
2270,543,Jerome,,,Lane,,,Denver Nuggets
2271,544,Sarunas,,,Marciulionis,,,Golden State Warriors
2272,545,Grant,,,Long,,,Miami Heat
2273,546,Willie,,,Burton,,,Miami Heat
2274,547,Mark,,,Alarie,,,Washington Wizards
2275,548,Winston,,,Bennett,,,Cleveland Cavaliers
2276,549,Doc,,,Rivers,,,Atlanta Hawks
2277,550,Tim,,,McCormick,,,Atlanta Hawks
2278,551,Scott,,,Skiles,,,Orlando Magic
2279,552,Dennis,,,Rodman,,,Detroit Pistons
2280,553,Greg,,,Anderson,,,Milwaukee Bucks
2281,554,Jeff,,,Malone,,,Utah Jazz
2282,555,Cedric,,,Ceballos,,,Phoenix Suns
2283,556,Tim,,,Perry,,,Phoenix Suns
2284,557,Buck,,,Williams,,,Portland Trail Blazers
2285,558,Dave,,,Jamerson,,,Houston Rockets
2286,559,Scott,,,Brooks,,,Minnesota Timberwolves
2287,560,Rolando,,,Blackman,,,Dallas Mavericks
2288,561,Avery,,,Johnson,,,Denver Nuggets
2289,562,Rod,,,Higgins,,,Golden State Warriors
2290,563,Jon,,,Sundvold,,,Miami Heat
2291,564,A.J.,,,English,,,Washington Wizards
2292,565,John,,,Battle,,,Atlanta Hawks
2293,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
2294,566,Sam,,,Vincent,,,Orlando Magic
2295,567,Isiah,,,Thomas,,,Detroit Pistons
2296,568,Brad,,,Lohaus,,,Milwaukee Bucks
2297,569,Mike,,,Brown,,,Utah Jazz
2298,570,Kenny,,,Battle,,,Phoenix Suns
2299,571,Danny,,,Young,,,Portland Trail Blazers
2300,14,Ike,,,Anigbogu,C,,Indiana Pacers
2301,25,Ron,,,Baker,G,,New York Knicks
2302,47,Jabari,,,Bird,G,,Boston Celtics
2303,67,MarShon,,,Brooks,G,,Memphis Grizzlies
2304,71,Lorenzo,,,Brown,G,,Toronto Raptors
2305,90,Omri,,,Casspi,F,,Memphis Grizzlies
2306,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
2307,119,Tyler,,,Davis,C,,Oklahoma City Thunder
2308,149,Keenan,,,Evans,G,,Detroit Pistons
2309,179,Marcin,,,Gortat,C,,LA Clippers
2310,1593,Andrew,,,Bogut,F,,Golden State Warriors
2311,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
2312,392,Malachi,,,Richardson,G,,Utah Jazz
2313,281,Zach,,,Lofton,G,,Detroit Pistons
2314,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
2315,382,Billy,,,Preston,F,,Cleveland Cavaliers
2316,384,Zhou,,,Qi,F-C,,Houston Rockets
2317,388,Zach,,,Randolph,F,,Sacramento Kings
2318,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
2319,437,Milos,,,Teodosic,G,,LA Clippers
2320,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
2321,494,Michael,,,Smith,,,Boston Celtics
2322,495,John,,,Morton,,,Cleveland Cavaliers
2323,496,Howard,,,Wright,,,Atlanta Hawks
2324,497,Michael,,,Ansley,,,Orlando Magic
2325,498,John,,,Salley,,,Detroit Pistons
2326,499,Dan,,,Schayes,,,Milwaukee Bucks
2327,500,Mark,,,Eaton,,,Utah Jazz
2328,501,Kevin,,,Johnson,,,Phoenix Suns
2329,502,Danny,,,Ainge,,,Portland Trail Blazers
2330,503,Kenny,,,Smith,,,Houston Rockets
2331,504,Randy,,,Breuer,,,Minnesota Timberwolves
2332,505,Herb,,,Williams,,,Dallas Mavericks
2333,506,Joe,,,Wolf,,,Denver Nuggets
2334,507,Steve,,,Johnson,,,Golden State Warriors
2335,508,Glen,,,Rice,,,Miami Heat
2336,509,Greg,,,Foster,,,Washington Wizards
2337,510,Larry,,,Nance,,,Cleveland Cavaliers
2338,511,Duane,,,Ferrell,,,Atlanta Hawks
2339,512,Nick,,,Anderson,,,Orlando Magic
2340,513,Joe,,,Dumars,,,Detroit Pistons
2341,514,Jay,,,Humphries,,,Milwaukee Bucks
2342,515,Darrell,,,Griffith,,,Utah Jazz
2343,516,Dan,,,Majerle,,,Phoenix Suns
2344,517,Tom,,,Chambers,,,Phoenix Suns
2345,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
2346,519,Adrian,,,Caldwell,,,Houston Rockets
2347,520,Vernon,,,Maxwell,,,Houston Rockets
2348,521,Doug,,,West,,,Minnesota Timberwolves
2349,522,Tony,,,Campbell,,,Minnesota Timberwolves
2350,523,Roy,,,Tarpley,,,Dallas Mavericks
2351,524,Anthony,,,Cook,,,Denver Nuggets
2352,525,Todd,,,Lichti,,,Denver Nuggets
2353,526,Tom,,,Tolbert,,,Golden State Warriors
2354,527,Billy,,,Thompson,,,Miami Heat
2355,528,Byron,,,Irvin,,,Washington Wizards
2356,529,Mark,,,Price,,,Cleveland Cavaliers
2357,530,Dominique,,,Wilkins,,,Atlanta Hawks
2358,531,Dennis,,,Scott,,,Orlando Magic
2359,532,Terry,,,Catledge,,,Orlando Magic
2360,533,Bill,,,Laimbeer,,,Detroit Pistons
2361,534,William,,,Bedford,,,Detroit Pistons
2362,535,Ricky,,,Pierce,,,Milwaukee Bucks
2363,536,Blue,,,Edwards,,,Utah Jazz
2364,537,Walter,,,Palmer,,,Utah Jazz
2365,538,Mark,,,West,,,Phoenix Suns
2366,539,Clifford,,,Robinson,,,Portland Trail Blazers
2367,540,Hakeem,,,Olajuwon,,,Houston Rockets
2368,541,Richard,,,Coffey,,,Minnesota Timberwolves
2369,542,James,,,Donaldson,,,Dallas Mavericks
2370,543,Jerome,,,Lane,,,Denver Nuggets
2371,544,Sarunas,,,Marciulionis,,,Golden State Warriors
2372,545,Grant,,,Long,,,Miami Heat
2373,546,Willie,,,Burton,,,Miami Heat
2374,547,Mark,,,Alarie,,,Washington Wizards
2375,548,Winston,,,Bennett,,,Cleveland Cavaliers
2376,549,Doc,,,Rivers,,,Atlanta Hawks
2377,550,Tim,,,McCormick,,,Atlanta Hawks
2378,551,Scott,,,Skiles,,,Orlando Magic
2379,552,Dennis,,,Rodman,,,Detroit Pistons
2380,553,Greg,,,Anderson,,,Milwaukee Bucks
2381,554,Jeff,,,Malone,,,Utah Jazz
2382,555,Cedric,,,Ceballos,,,Phoenix Suns
2383,556,Tim,,,Perry,,,Phoenix Suns
2384,557,Buck,,,Williams,,,Portland Trail Blazers
2385,558,Dave,,,Jamerson,,,Houston Rockets
2386,559,Scott,,,Brooks,,,Minnesota Timberwolves
2387,560,Rolando,,,Blackman,,,Dallas Mavericks
2388,561,Avery,,,Johnson,,,Denver Nuggets
2389,562,Rod,,,Higgins,,,Golden State Warriors
2390,563,Jon,,,Sundvold,,,Miami Heat
2391,564,A.J.,,,English,,,Washington Wizards
2392,565,John,,,Battle,,,Atlanta Hawks
2393,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
2394,566,Sam,,,Vincent,,,Orlando Magic
2395,567,Isiah,,,Thomas,,,Detroit Pistons
2396,568,Brad,,,Lohaus,,,Milwaukee Bucks
2397,569,Mike,,,Brown,,,Utah Jazz
2398,570,Kenny,,,Battle,,,Phoenix Suns
2399,571,Danny,,,Young,,,Portland Trail Blazers
2400,14,Ike,,,Anigbogu,C,,Indiana Pacers
2401,25,Ron,,,Baker,G,,New York Knicks
2402,47,Jabari,,,Bird,G,,Boston Celtics
2403,67,MarShon,,,Brooks,G,,Memphis Grizzlies
2404,71,Lorenzo,,,Brown,G,,Toronto Raptors
2405,90,Omri,,,Casspi,F,,Memphis Grizzlies
2406,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
2407,119,Tyler,,,Davis,C,,Oklahoma City Thunder
2408,149,Keenan,,,Evans,G,,Detroit Pistons
2409,179,Marcin,,,Gortat,C,,LA Clippers
2410,1593,Andrew,,,Bogut,F,,Golden State Warriors
2411,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
2412,392,Malachi,,,Richardson,G,,Utah Jazz
2413,281,Zach,,,Lofton,G,,Detroit Pistons
2414,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
2415,382,Billy,,,Preston,F,,Cleveland Cavaliers
2416,384,Zhou,,,Qi,F-C,,Houston Rockets
2417,388,Zach,,,Randolph,F,,Sacramento Kings
2418,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
2419,437,Milos,,,Teodosic,G,,LA Clippers
2420,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
2421,494,Michael,,,Smith,,,Boston Celtics
2422,495,John,,,Morton,,,Cleveland Cavaliers
2423,496,Howard,,,Wright,,,Atlanta Hawks
2424,497,Michael,,,Ansley,,,Orlando Magic
2425,498,John,,,Salley,,,Detroit Pistons
2426,499,Dan,,,Schayes,,,Milwaukee Bucks
2427,500,Mark,,,Eaton,,,Utah Jazz
2428,501,Kevin,,,Johnson,,,Phoenix Suns
2429,502,Danny,,,Ainge,,,Portland Trail Blazers
2430,503,Kenny,,,Smith,,,Houston Rockets
2431,504,Randy,,,Breuer,,,Minnesota Timberwolves
2432,505,Herb,,,Williams,,,Dallas Mavericks
2433,506,Joe,,,Wolf,,,Denver Nuggets
2434,507,Steve,,,Johnson,,,Golden State Warriors
2435,508,Glen,,,Rice,,,Miami Heat
2436,509,Greg,,,Foster,,,Washington Wizards
2437,510,Larry,,,Nance,,,Cleveland Cavaliers
2438,511,Duane,,,Ferrell,,,Atlanta Hawks
2439,512,Nick,,,Anderson,,,Orlando Magic
2440,513,Joe,,,Dumars,,,Detroit Pistons
2441,514,Jay,,,Humphries,,,Milwaukee Bucks
2442,515,Darrell,,,Griffith,,,Utah Jazz
2443,516,Dan,,,Majerle,,,Phoenix Suns
2444,517,Tom,,,Chambers,,,Phoenix Suns
2445,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
2446,519,Adrian,,,Caldwell,,,Houston Rockets
2447,520,Vernon,,,Maxwell,,,Houston Rockets
2448,521,Doug,,,West,,,Minnesota Timberwolves
2449,522,Tony,,,Campbell,,,Minnesota Timberwolves
2450,523,Roy,,,Tarpley,,,Dallas Mavericks
2451,524,Anthony,,,Cook,,,Denver Nuggets
2452,525,Todd,,,Lichti,,,Denver Nuggets
2453,526,Tom,,,Tolbert,,,Golden State Warriors
2454,527,Billy,,,Thompson,,,Miami Heat
2455,528,Byron,,,Irvin,,,Washington Wizards
2456,529,Mark,,,Price,,,Cleveland Cavaliers
2457,530,Dominique,,,Wilkins,,,Atlanta Hawks
2458,531,Dennis,,,Scott,,,Orlando Magic
2459,532,Terry,,,Catledge,,,Orlando Magic
2460,533,Bill,,,Laimbeer,,,Detroit Pistons
2461,534,William,,,Bedford,,,Detroit Pistons
2462,535,Ricky,,,Pierce,,,Milwaukee Bucks
2463,536,Blue,,,Edwards,,,Utah Jazz
2464,537,Walter,,,Palmer,,,Utah Jazz
2465,538,Mark,,,West,,,Phoenix Suns
2466,539,Clifford,,,Robinson,,,Portland Trail Blazers
2467,540,Hakeem,,,Olajuwon,,,Houston Rockets
2468,541,Richard,,,Coffey,,,Minnesota Timberwolves
2469,542,James,,,Donaldson,,,Dallas Mavericks
2470,543,Jerome,,,Lane,,,Denver Nuggets
2471,544,Sarunas,,,Marciulionis,,,Golden State Warriors
2472,545,Grant,,,Long,,,Miami Heat
2473,546,Willie,,,Burton,,,Miami Heat
2474,547,Mark,,,Alarie,,,Washington Wizards
2475,548,Winston,,,Bennett,,,Cleveland Cavaliers
2476,549,Doc,,,Rivers,,,Atlanta Hawks
2477,550,Tim,,,McCormick,,,Atlanta Hawks
2478,551,Scott,,,Skiles,,,Orlando Magic
2479,552,Dennis,,,Rodman,,,Detroit Pistons
2480,553,Greg,,,Anderson,,,Milwaukee Bucks
2481,554,Jeff,,,Malone,,,Utah Jazz
2482,555,Cedric,,,Ceballos,,,Phoenix Suns
2483,556,Tim,,,Perry,,,Phoenix Suns
2484,557,Buck,,,Williams,,,Portland Trail Blazers
2485,558,Dave,,,Jamerson,,,Houston Rockets
2486,559,Scott,,,Brooks,,,Minnesota Timberwolves
2487,560,Rolando,,,Blackman,,,Dallas Mavericks
2488,561,Avery,,,Johnson,,,Denver Nuggets
2489,562,Rod,,,Higgins,,,Golden State Warriors
2490,563,Jon,,,Sundvold,,,Miami Heat
2491,564,A.J.,,,English,,,Washington Wizards
2492,565,John,,,Battle,,,Atlanta Hawks
2493,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
2494,566,Sam,,,Vincent,,,Orlando Magic
2495,567,Isiah,,,Thomas,,,Detroit Pistons
2496,568,Brad,,,Lohaus,,,Milwaukee Bucks
2497,569,Mike,,,Brown,,,Utah Jazz
2498,570,Kenny,,,Battle,,,Phoenix Suns
2499,571,Danny,,,Young,,,Portland Trail Blazers
2500,14,Ike,,,Anigbogu,C,,Indiana Pacers
2501,25,Ron,,,Baker,G,,New York Knicks
2502,47,Jabari,,,Bird,G,,Boston Celtics
2503,67,MarShon,,,Brooks,G,,Memphis Grizzlies
2504,71,Lorenzo,,,Brown,G,,Toronto Raptors
2505,90,Omri,,,Casspi,F,,Memphis Grizzlies
2506,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
2507,119,Tyler,,,Davis,C,,Oklahoma City Thunder
2508,149,Keenan,,,Evans,G,,Detroit Pistons
2509,179,Marcin,,,Gortat,C,,LA Clippers
2510,1593,Andrew,,,Bogut,F,,Golden State Warriors
2511,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
2512,392,Malachi,,,Richardson,G,,Utah Jazz
2513,281,Zach,,,Lofton,G,,Detroit Pistons
2514,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
